2021-10-06,4376,522
2021-10-07,4592,439
2021-10-08,3461,348
2021-10-09,3213,329
2021-10-10,3171,352
2021-10-11,3880,406
2021-10-12,3354,447
2021-10-13,2995,372
2021-10-14,3306,429
2021-10-15,3007,369
2021-10-16,14371,1330
2021-10-17,3687,612
2021-10-18,6129,916
2021-10-19,4690,434
2021-10-20,4270,412
2021-10-21,5501,565
2021-10-22,6819,718
2021-10-23,12744,2141
2021-10-24,8728,1442
2021-10-25,11294,1652
2021-10-26,11065,1575
2021-10-27,10885,1549
2021-10-28,8399,1290
2021-10-29,6091,866
2021-10-30,5981,850
2021-10-31,6212,984
2021-11-01,9002,1627
2021-11-02,8774,1559
2021-11-03,8437,1534
2021-11-04,7688,1244
2021-11-05,8108,1394
2021-11-06,8243,1498
2021-11-07,11564,2254
2021-11-08,10317,1817
2021-11-09,4343,500
2021-11-10,4348,455
2021-11-11,4263,486
2021-11-12,4082,478
2021-11-13,4709,591
2021-11-14,9333,1888
2021-11-15,7278,1104
2021-11-16,5269,480
2021-11-17,4561,538
2021-11-18,3065,469
2021-11-19,1957,365
2021-11-20,1936,407
2021-11-21,2200,484
2021-11-22,2397,461
2021-11-23,4433,389
2021-11-24,2819,486
2021-11-25,2708,516
2021-11-26,4086,842
2021-11-27,8401,981
2021-11-28,3320,624
2021-11-29,4216,858
2021-11-30,5822,1458
2021-12-01,3244,882
2021-12-02,3135,526
2021-12-03,2589,378
2021-12-04,1823,315
2021-12-05,1807,357
2021-12-06,1977,422
2021-12-07,2186,455
2021-12-08,1737,385
2021-12-09,1760,342
2021-12-10,1935,382
2021-12-11,2308,563
2021-12-12,1364,314
2021-12-13,1303,286
2021-12-14,1357,295
2021-12-15,1302,283
2021-12-16,1202,267
2021-12-17,1190,252
2021-12-18,1050,203
2021-12-19,930,218
2021-12-20,986,200
2021-12-21,1222,250
2021-12-22,1517,259
2021-12-23,1262,228
2021-12-24,1204,218
2021-12-25,1025,173
2021-12-26,1096,230
2021-12-27,1183,259
2021-12-28,2120,266
2021-12-29,1941,205
2021-12-30,1462,243
2021-12-31,983,207
2022-01-01,901,211
2022-01-02,1071,248
2022-01-03,2564,220
2022-01-04,1198,254
2022-01-05,1247,298
2022-01-06,1347,300
2022-01-07,1218,285
2022-01-08,1085,230
2022-01-09,1991,217
2022-01-10,1419,324
2022-01-11,1634,358
2022-01-12,1250,271
2022-01-13,1311,273
2022-01-14,1290,269
2022-01-15,1144,266
2022-01-16,976,203
2022-01-17,1012,167
2022-01-18,962,210
2022-01-19,901,193
2022-01-20,1112,223
2022-01-21,1143,227
2022-01-22,1227,256
2022-01-23,1067,211
2022-01-24,1196,221
2022-01-25,1123,187
2022-01-26,947,181
2022-01-27,930,172
2022-01-28,745,144
2022-01-29,762,147
2022-01-30,759,144
2022-01-31,967,178
2022-02-01,1153,230
2022-02-02,888,159
2022-02-03,828,138
2022-02-04,906,156
2022-02-05,1091,503
2022-02-06,1144,470
2022-02-07,940,169
2022-02-08,748,147
2022-02-09,741,143
2022-02-10,715,129
2022-02-11,749,135
2022-02-12,682,124
2022-02-13,705,138
2022-02-14,763,175
2022-02-15,713,161
2022-02-16,1119,131
2022-02-17,726,133
2022-02-18,755,133
2022-02-19,755,215
2022-02-20,1016,170
2022-02-21,1025,198
2022-02-22,2739,1229
2022-02-23,962,173
2022-02-24,1418,390
2022-02-25,751,143
2022-02-26,758,149
2022-02-27,773,135
2022-02-28,949,168
2022-03-01,730,124
2022-03-02,708,133
2022-03-03,911,206
2022-03-04,728,129
2022-03-05,1880,204
2022-03-06,1544,173
2022-03-07,920,161
2022-03-08,835,143
2022-03-09,794,184
2022-03-10,844,194
2022-03-11,674,152
2022-03-12,679,173
2022-03-13,810,212
2022-03-14,813,179
2022-03-15,800,185
2022-03-16,853,147
2022-03-17,884,201
2022-03-18,722,127
2022-03-19,752,136
2022-03-20,1675,187
2022-03-21,1067,180
2022-03-22,908,146
2022-03-23,799,148
2022-03-24,1008,194
2022-03-25,756,157
2022-03-26,696,137
2022-03-27,886,182
2022-03-28,844,174
2022-03-29,849,157
2022-03-30,4232,177
2022-03-31,865,198
2022-04-01,827,145
2022-04-02,845,141
2022-04-03,939,163
2022-04-04,952,166
2022-04-05,1003,200
2022-04-06,863,166
